county,FIPS,date,case_2.5,case_50,case_97.5,death_2.5,death_50,death_97.5
Collier County FL,12021,04/19,69.00,459.00,1439.00,2.00,50.00,151.00
Collier County FL,12021,04/20,70.00,468.00,1542.00,2.00,52.00,166.00
Collier County FL,12021,04/21,70.00,485.00,1632.00,2.00,54.00,174.00
Collier County FL,12021,04/22,72.00,504.00,1706.00,2.00,57.00,187.00
Collier County FL,12021,04/23,74.00,532.00,1769.00,2.00,58.00,196.00
Collier County FL,12021,04/24,78.00,545.00,1832.00,2.00,60.00,208.00
Collier County FL,12021,04/25,79.00,560.00,1880.00,2.00,62.00,217.00
Collier County FL,12021,04/26,81.00,578.00,1926.00,2.00,63.00,225.00
Collier County FL,12021,04/27,82.00,591.00,1966.00,2.00,65.00,231.00
Collier County FL,12021,04/28,84.00,606.00,2013.00,2.00,67.00,236.00
Collier County FL,12021,04/29,89.00,618.00,2059.00,2.00,69.00,238.00
Collier County FL,12021,04/30,90.00,631.00,2117.00,2.00,71.00,239.00
Collier County FL,12021,05/01,90.00,640.00,2182.00,2.00,72.00,243.00
Collier County FL,12021,05/02,90.00,647.00,2242.00,2.00,75.00,250.00
Collier County FL,12021,05/03,93.00,657.00,2294.00,2.00,77.00,254.00
Collier County FL,12021,05/04,93.00,657.00,2294.00,2.00,77.00,254.00
Collier County FL,12021,05/05,93.00,657.00,2294.00,2.00,77.00,254.00
Collier County FL,12021,05/06,93.00,657.00,2294.00,2.00,77.00,254.00
Collier County FL,12021,05/07,93.00,657.00,2294.00,2.00,77.00,254.00
Collier County FL,12021,05/08,93.00,657.00,2294.00,2.00,77.00,254.00
Collier County FL,12021,05/09,93.00,657.00,2294.00,2.00,77.00,254.00
Collier County FL,12021,05/10,93.00,657.00,2294.00,2.00,77.00,254.00
Collier County FL,12021,05/11,93.00,657.00,2294.00,2.00,77.00,254.00
Collier County FL,12021,05/12,93.00,657.00,2294.00,2.00,77.00,254.00
Collier County FL,12021,05/13,93.00,657.00,2294.00,2.00,77.00,254.00
Collier County FL,12021,05/14,93.00,657.00,2294.00,2.00,77.00,254.00
Collier County FL,12021,05/15,93.00,657.00,2294.00,2.00,77.00,254.00
Collier County FL,12021,05/16,93.00,657.00,2294.00,2.00,77.00,254.00
Collier County FL,12021,05/17,93.00,657.00,2294.00,2.00,77.00,254.00
Collier County FL,12021,05/18,93.00,657.00,2294.00,2.00,77.00,254.00
Collier County FL,12021,05/19,93.00,657.00,2294.00,2.00,77.00,254.00
Collier County FL,12021,05/20,93.00,657.00,2294.00,2.00,77.00,254.00
Collier County FL,12021,05/21,93.00,657.00,2294.00,2.00,77.00,254.00
Collier County FL,12021,05/22,93.00,657.00,2294.00,2.00,77.00,254.00
Collier County FL,12021,05/23,93.00,657.00,2294.00,2.00,77.00,254.00
Collier County FL,12021,05/24,93.00,657.00,2294.00,2.00,77.00,254.00
Collier County FL,12021,05/25,93.00,657.00,2294.00,2.00,77.00,254.00
Collier County FL,12021,05/26,93.00,657.00,2294.00,2.00,77.00,254.00
Collier County FL,12021,05/27,93.00,657.00,2294.00,2.00,77.00,254.00
Collier County FL,12021,05/28,93.00,657.00,2294.00,2.00,77.00,254.00
Collier County FL,12021,05/29,93.00,657.00,2294.00,2.00,77.00,254.00
Collier County FL,12021,05/30,93.00,657.00,2294.00,2.00,77.00,254.00
Collier County FL,12021,05/31,93.00,657.00,2294.00,2.00,77.00,254.00
Collier County FL,12021,06/01,93.00,657.00,2294.00,2.00,77.00,254.00
Collier County FL,12021,06/02,93.00,657.00,2294.00,2.00,77.00,254.00
Collier County FL,12021,06/03,93.00,657.00,2294.00,2.00,77.00,254.00
Collier County FL,12021,06/04,93.00,657.00,2294.00,2.00,77.00,254.00
Collier County FL,12021,06/05,93.00,657.00,2294.00,2.00,77.00,254.00
Collier County FL,12021,06/06,93.00,657.00,2294.00,2.00,77.00,254.00
Collier County FL,12021,06/07,93.00,657.00,2294.00,2.00,77.00,254.00
Collier County FL,12021,06/08,93.00,657.00,2294.00,2.00,77.00,254.00
Collier County FL,12021,06/09,93.00,657.00,2294.00,2.00,77.00,254.00
Collier County FL,12021,06/10,93.00,657.00,2294.00,2.00,77.00,254.00
Collier County FL,12021,06/11,93.00,657.00,2294.00,2.00,77.00,254.00
Collier County FL,12021,06/12,93.00,657.00,2294.00,2.00,77.00,254.00
Dauphin County PA,42043,02/21,0.00,0.00,0.00,0.00,0.00,0.00
Dauphin County PA,42043,02/22,0.00,0.00,0.00,0.00,0.00,0.00
Dauphin County PA,42043,02/23,0.00,0.00,0.00,0.00,0.00,0.00
Dauphin County PA,42043,02/24,0.00,0.00,0.00,0.00,0.00,0.00
Dauphin County PA,42043,02/25,0.00,0.00,0.00,0.00,0.00,0.00
Dauphin County PA,42043,02/26,0.00,0.00,0.00,0.00,0.00,0.00
Dauphin County PA,42043,02/27,0.00,0.00,0.00,0.00,0.00,0.00
Dauphin County PA,42043,02/28,0.00,0.00,0.00,0.00,0.00,0.00
Dauphin County PA,42043,02/29,0.00,0.00,0.00,0.00,0.00,0.00
Dauphin County PA,42043,03/01,0.00,0.00,0.00,0.00,0.00,0.00
Dauphin County PA,42043,03/02,0.00,0.00,0.00,0.00,0.00,0.00
Dauphin County PA,42043,03/03,0.00,0.00,0.00,0.00,0.00,0.00
Dauphin County PA,42043,03/04,0.00,0.00,0.00,0.00,0.00,0.00
Dauphin County PA,42043,03/05,0.00,0.00,0.00,0.00,0.00,0.00
Dauphin County PA,42043,03/06,0.00,0.00,0.00,0.00,0.00,0.00
Dauphin County PA,42043,03/07,0.00,0.00,0.00,0.00,0.00,0.00
Dauphin County PA,42043,03/08,0.00,0.00,0.00,0.00,0.00,0.00
Dauphin County PA,42043,03/09,0.00,0.00,1.00,0.00,0.00,0.00
Dauphin County PA,42043,03/10,0.00,0.00,1.00,0.00,0.00,0.00
Dauphin County PA,42043,03/11,0.00,0.00,1.00,0.00,0.00,0.00
Dauphin County PA,42043,03/12,0.00,0.00,2.00,0.00,0.00,0.00
Dauphin County PA,42043,03/13,0.00,0.00,2.00,0.00,0.00,0.00
Dauphin County PA,42043,03/14,0.00,1.00,4.00,0.00,0.00,0.00
Dauphin County PA,42043,03/15,0.00,1.00,5.00,0.00,0.00,0.00
Dauphin County PA,42043,03/16,0.00,1.00,6.00,0.00,0.00,0.00
Dauphin County PA,42043,03/17,0.00,2.00,8.00,0.00,0.00,0.00
Dauphin County PA,42043,03/18,0.00,2.00,11.00,0.00,0.00,0.00
Dauphin County PA,42043,03/19,0.00,3.00,12.00,0.00,0.00,0.00
Dauphin County PA,42043,03/20,0.00,4.00,15.00,0.00,0.00,0.00
Dauphin County PA,42043,03/21,0.00,5.00,19.00,0.00,0.00,0.00
Dauphin County PA,42043,03/22,0.00,5.00,23.00,0.00,0.00,0.00
Dauphin County PA,42043,03/23,0.00,7.00,29.00,0.00,0.00,0.00
Dauphin County PA,42043,03/24,1.00,8.00,32.00,0.00,0.00,0.00
Dauphin County PA,42043,03/25,1.00,9.00,34.00,0.00,0.00,1.00
Dauphin County PA,42043,03/26,2.00,10.00,40.00,0.00,0.00,1.00
Dauphin County PA,42043,03/27,2.00,12.00,46.00,0.00,0.00,1.00
Dauphin County PA,42043,03/28,2.00,14.00,52.00,0.00,0.00,1.00
Dauphin County PA,42043,03/29,3.00,17.00,62.00,0.00,0.00,2.00
Dauphin County PA,42043,03/30,3.00,18.00,71.00,0.00,0.00,2.00
Dauphin County PA,42043,03/31,3.00,22.00,79.00,0.00,0.00,3.00
Dauphin County PA,42043,04/01,3.00,25.00,88.00,0.00,0.00,5.00
Dauphin County PA,42043,04/02,4.00,27.00,95.00,0.00,0.00,7.00
Dauphin County PA,42043,04/03,4.00,29.00,109.00,0.00,0.00,8.00
Dauphin County PA,42043,04/04,4.00,34.00,122.00,0.00,0.00,8.00
Dauphin County PA,42043,04/05,5.00,38.00,142.00,0.00,0.00,10.00
Dauphin County PA,42043,04/06,5.00,43.00,168.00,0.00,0.00,10.00
Dauphin County PA,42043,04/07,6.00,47.00,198.00,0.00,1.00,11.00
Dauphin County PA,42043,04/08,6.00,53.00,239.00,0.00,1.00,14.00
Dauphin County PA,42043,04/09,8.00,58.00,287.00,0.00,1.00,16.00
Dauphin County PA,42043,04/10,12.00,66.00,331.00,0.00,2.00,18.00
Dauphin County PA,42043,04/11,13.00,74.00,383.00,0.00,2.00,19.00
Dauphin County PA,42043,04/12,14.00,82.00,440.00,0.00,3.00,21.00
Dauphin County PA,42043,04/13,16.00,89.00,499.00,0.00,3.00,24.00
Dauphin County PA,42043,04/14,16.00,99.00,567.00,0.00,3.00,30.00
Dauphin County PA,42043,04/15,16.00,107.00,632.00,0.00,4.00,31.00
Dauphin County PA,42043,04/16,18.00,117.00,695.00,0.00,4.00,35.00
Dauphin County PA,42043,04/17,18.00,126.00,765.00,0.00,5.00,39.00
Dauphin County PA,42043,04/18,20.00,133.00,826.00,0.00,5.00,42.00
Dauphin County PA,42043,04/19,21.00,142.00,883.00,0.00,6.00,43.00
Dauphin County PA,42043,04/20,23.00,154.00,952.00,0.00,7.00,48.00
Dauphin County PA,42043,04/21,27.00,160.00,1011.00,0.00,7.00,53.00
Dauphin County PA,42043,04/22,28.00,164.00,1061.00,0.00,8.00,54.00
Dauphin County PA,42043,04/23,30.00,172.00,1110.00,0.00,8.00,57.00
Dauphin County PA,42043,04/24,30.00,180.00,1160.00,0.00,9.00,59.00
Dauphin County PA,42043,04/25,31.00,188.00,1218.00,0.00,10.00,64.00
Dauphin County PA,42043,04/26,33.00,196.00,1257.00,0.00,11.00,67.00
Dauphin County PA,42043,04/27,33.00,202.00,1310.00,0.00,11.00,69.00
Dauphin County PA,42043,04/28,34.00,208.00,1346.00,0.00,11.00,72.00
Dauphin County PA,42043,04/29,34.00,216.00,1397.00,0.00,11.00,78.00
Dauphin County PA,42043,04/30,34.00,223.00,1443.00,0.00,12.00,81.00
Dauphin County PA,42043,05/01,35.00,231.00,1487.00,0.00,12.00,82.00
Dauphin County PA,42043,05/02,35.00,239.00,1525.00,0.00,12.00,84.00
Dauphin County PA,42043,05/03,35.00,242.00,1566.00,0.00,12.00,86.00
Dauphin County PA,42043,05/04,35.00,242.00,1566.00,0.00,12.00,86.00
Dauphin County PA,42043,05/05,35.00,242.00,1566.00,0.00,12.00,86.00
Dauphin County PA,42043,05/06,35.00,242.00,1566.00,0.00,12.00,86.00
Dauphin County PA,42043,05/07,35.00,242.00,1566.00,0.00,12.00,86.00
Dauphin County PA,42043,05/08,35.00,242.00,1566.00,0.00,12.00,86.00
Dauphin County PA,42043,05/09,35.00,242.00,1566.00,0.00,12.00,86.00
Dauphin County PA,42043,05/10,35.00,242.00,1566.00,0.00,12.00,86.00
Dauphin County PA,42043,05/11,35.00,242.00,1566.00,0.00,12.00,86.00
Dauphin County PA,42043,05/12,35.00,242.00,1566.00,0.00,12.00,86.00
Dauphin County PA,42043,05/13,35.00,242.00,1566.00,0.00,12.00,86.00
Dauphin County PA,42043,05/14,35.00,242.00,1566.00,0.00,12.00,86.00
Dauphin County PA,42043,05/15,35.00,242.00,1566.00,0.00,12.00,86.00
Dauphin County PA,42043,05/16,35.00,242.00,1566.00,0.00,12.00,86.00
Dauphin County PA,42043,05/17,35.00,242.00,1566.00,0.00,12.00,86.00
Dauphin County PA,42043,05/18,35.00,242.00,1566.00,0.00,12.00,86.00
Dauphin County PA,42043,05/19,35.00,242.00,1566.00,0.00,12.00,86.00
Dauphin County PA,42043,05/20,35.00,242.00,1566.00,0.00,12.00,86.00
Dauphin County PA,42043,05/21,35.00,242.00,1566.00,0.00,12.00,86.00
Dauphin County PA,42043,05/22,35.00,242.00,1566.00,0.00,12.00,86.00
Dauphin County PA,42043,05/23,35.00,242.00,1566.00,0.00,12.00,86.00
Dauphin County PA,42043,05/24,35.00,242.00,1566.00,0.00,12.00,86.00
Dauphin County PA,42043,05/25,35.00,242.00,1566.00,0.00,12.00,86.00
Dauphin County PA,42043,05/26,35.00,242.00,1566.00,0.00,12.00,86.00
Dauphin County PA,42043,05/27,35.00,242.00,1566.00,0.00,12.00,86.00
Dauphin County PA,42043,05/28,35.00,242.00,1566.00,0.00,12.00,86.00
Dauphin County PA,42043,05/29,35.00,242.00,1566.00,0.00,12.00,86.00
Dauphin County PA,42043,05/30,35.00,242.00,1566.00,0.00,12.00,86.00
Dauphin County PA,42043,05/31,35.00,242.00,1566.00,0.00,12.00,86.00
Dauphin County PA,42043,06/01,35.00,242.00,1566.00,0.00,12.00,86.00
Dauphin County PA,42043,06/02,35.00,242.00,1566.00,0.00,12.00,86.00
Dauphin County PA,42043,06/03,35.00,242.00,1566.00,0.00,12.00,86.00
Dauphin County PA,42043,06/04,35.00,242.00,1566.00,0.00,12.00,86.00
Dauphin County PA,42043,06/05,35.00,242.00,1566.00,0.00,12.00,86.00
Dauphin County PA,42043,06/06,35.00,242.00,1566.00,0.00,12.00,86.00
Dauphin County PA,42043,06/07,35.00,242.00,1566.00,0.00,12.00,86.00
Dauphin County PA,42043,06/08,35.00,242.00,1566.00,0.00,12.00,86.00
Dauphin County PA,42043,06/09,35.00,242.00,1566.00,0.00,12.00,86.00
Dauphin County PA,42043,06/10,35.00,242.00,1566.00,0.00,12.00,86.00
Dauphin County PA,42043,06/11,35.00,242.00,1566.00,0.00,12.00,86.00
Dauphin County PA,42043,06/12,35.00,242.00,1566.00,0.00,12.00,86.00
Galveston County TX,48167,02/21,0.00,0.00,0.00,0.00,0.00,0.00
Galveston County TX,48167,02/22,0.00,0.00,0.00,0.00,0.00,0.00
Galveston County TX,48167,02/23,0.00,0.00,0.00,0.00,0.00,0.00
Galveston County TX,48167,02/24,0.00,0.00,0.00,0.00,0.00,0.00
Galveston County TX,48167,02/25,0.00,0.00,0.00,0.00,0.00,0.00
Galveston County TX,48167,02/26,0.00,0.00,0.00,0.00,0.00,0.00
Galveston County TX,48167,02/27,0.00,0.00,0.00,0.00,0.00,0.00
Galveston County TX,48167,02/28,0.00,0.00,0.00,0.00,0.00,0.00
Galveston County TX,48167,02/29,0.00,0.00,0.00,0.00,0.00,0.00
Galveston County TX,48167,03/01,0.00,0.00,0.00,0.00,0.00,0.00
Galveston County TX,48167,03/02,0.00,0.00,0.00,0.00,0.00,0.00
Galveston County TX,48167,03/03,0.00,0.00,0.00,0.00,0.00,0.00
Galveston County TX,48167,03/04,0.00,0.00,0.00,0.00,0.00,0.00
Galveston County TX,48167,03/05,0.00,0.00,0.00,0.00,0.00,0.00
Galveston County TX,48167,03/06,0.00,0.00,0.00,0.00,0.00,0.00
Galveston County TX,48167,03/07,0.00,0.00,1.00,0.00,0.00,0.00
Galveston County TX,48167,03/08,0.00,0.00,1.00,0.00,0.00,0.00
Galveston County TX,48167,03/09,0.00,0.00,2.00,0.00,0.00,0.00
Galveston County TX,48167,03/10,0.00,0.00,2.00,0.00,0.00,0.00
Galveston County TX,48167,03/11,0.00,1.00,2.00,0.00,0.00,0.00
Galveston County TX,48167,03/12,0.00,1.00,4.00,0.00,0.00,0.00
Galveston County TX,48167,03/13,0.00,2.00,5.00,0.00,0.00,0.00
Galveston County TX,48167,03/14,0.00,3.00,7.00,0.00,0.00,0.00
Galveston County TX,48167,03/15,0.00,4.00,9.00,0.00,0.00,0.00
Galveston County TX,48167,03/16,0.00,5.00,11.00,0.00,0.00,0.00
Galveston County TX,48167,03/17,1.00,7.00,15.00,0.00,0.00,0.00
Galveston County TX,48167,03/18,1.00,9.00,18.00,0.00,0.00,0.00
Galveston County TX,48167,03/19,2.00,12.00,21.00,0.00,0.00,0.00
Galveston County TX,48167,03/20,2.00,14.00,26.00,0.00,0.00,1.00
Galveston County TX,48167,03/21,2.00,17.00,33.00,0.00,0.00,1.00
Galveston County TX,48167,03/22,4.00,21.00,42.00,0.00,0.00,1.00
Galveston County TX,48167,03/23,4.00,26.00,55.00,0.00,0.00,2.00
Galveston County TX,48167,03/24,5.00,31.00,65.00,0.00,0.00,2.00
Galveston County TX,48167,03/25,5.00,36.00,75.00,0.00,0.00,3.00
Galveston County TX,48167,03/26,8.00,42.00,90.00,0.00,0.00,3.00
Galveston County TX,48167,03/27,9.00,48.00,105.00,0.00,0.00,4.00
Galveston County TX,48167,03/28,11.00,56.00,126.00,0.00,1.00,5.00
Galveston County TX,48167,03/29,11.00,64.00,148.00,0.00,1.00,6.00
Galveston County TX,48167,03/30,13.00,71.00,168.00,0.00,1.00,7.00
Galveston County TX,48167,03/31,15.00,79.00,190.00,0.00,2.00,8.00
Galveston County TX,48167,04/01,16.00,87.00,213.00,0.00,2.00,10.00
Galveston County TX,48167,04/02,18.00,100.00,237.00,0.00,2.00,11.00
Galveston County TX,48167,04/03,21.00,113.00,262.00,0.00,3.00,13.00
Galveston County TX,48167,04/04,21.00,125.00,288.00,0.00,4.00,15.00
Galveston County TX,48167,04/05,23.00,134.00,312.00,0.00,4.00,15.00
Galveston County TX,48167,04/06,23.00,146.00,348.00,0.00,5.00,16.00
Galveston County TX,48167,04/07,27.00,162.00,397.00,0.00,6.00,20.00
Galveston County TX,48167,04/08,29.00,178.00,442.00,0.00,7.00,22.00
Galveston County TX,48167,04/09,31.00,191.00,494.00,0.00,8.00,26.00
Galveston County TX,48167,04/10,36.00,206.00,555.00,0.00,9.00,29.00
Galveston County TX,48167,04/11,41.00,219.00,619.00,0.00,10.00,30.00
Galveston County TX,48167,04/12,45.00,227.00,672.00,0.00,10.00,34.00
Galveston County TX,48167,04/13,51.00,246.00,740.00,0.00,11.00,34.00
Galveston County TX,48167,04/14,53.00,261.00,809.00,0.00,12.00,36.00
Galveston County TX,48167,04/15,60.00,280.00,876.00,0.00,13.00,41.00
Galveston County TX,48167,04/16,61.00,295.00,928.00,0.00,14.00,44.00
Galveston County TX,48167,04/17,65.00,313.00,987.00,0.00,15.00,46.00
Galveston County TX,48167,04/18,68.00,326.00,1027.00,0.00,15.00,49.00
Galveston County TX,48167,04/19,69.00,340.00,1072.00,0.00,16.00,52.00
Galveston County TX,48167,04/20,72.00,358.00,1109.00,0.00,16.00,55.00
Galveston County TX,48167,04/21,76.00,372.00,1157.00,0.00,17.00,57.00
Galveston County TX,48167,04/22,79.00,383.00,1213.00,0.00,18.00,59.00
Galveston County TX,48167,04/23,79.00,395.00,1248.00,0.00,18.00,63.00
Galveston County TX,48167,04/24,82.00,405.00,1280.00,0.00,19.00,67.00
Galveston County TX,48167,04/25,85.00,418.00,1313.00,0.00,19.00,73.00
Galveston County TX,48167,04/26,85.00,427.00,1348.00,0.00,20.00,73.00
Galveston County TX,48167,04/27,88.00,439.00,1391.00,0.00,20.00,77.00
Galveston County TX,48167,04/28,88.00,449.00,1435.00,0.00,22.00,79.00
Galveston County TX,48167,04/29,91.00,463.00,1475.00,0.00,23.00,79.00
Galveston County TX,48167,04/30,93.00,473.00,1509.00,0.00,23.00,88.00
Galveston County TX,48167,05/01,93.00,480.00,1550.00,0.00,23.00,88.00
Galveston County TX,48167,05/02,95.00,489.00,1586.00,0.00,24.00,90.00
Galveston County TX,48167,05/03,96.00,497.00,1625.00,0.00,24.00,92.00
Galveston County TX,48167,05/04,96.00,497.00,1625.00,0.00,24.00,92.00
Galveston County TX,48167,05/05,96.00,497.00,1625.00,0.00,24.00,92.00
Galveston County TX,48167,05/06,96.00,497.00,1625.00,0.00,24.00,92.00
Galveston County TX,48167,05/07,96.00,497.00,1625.00,0.00,24.00,92.00
Galveston County TX,48167,05/08,96.00,497.00,1625.00,0.00,24.00,92.00
Galveston County TX,48167,05/09,96.00,497.00,1625.00,0.00,24.00,92.00
Galveston County TX,48167,05/10,96.00,497.00,1625.00,0.00,24.00,92.00
Galveston County TX,48167,05/11,96.00,497.00,1625.00,0.00,24.00,92.00
Galveston County TX,48167,05/12,96.00,497.00,1625.00,0.00,24.00,92.00
Galveston County TX,48167,05/13,96.00,497.00,1625.00,0.00,24.00,92.00
Galveston County TX,48167,05/14,96.00,497.00,1625.00,0.00,24.00,92.00
Galveston County TX,48167,05/15,96.00,497.00,1625.00,0.00,24.00,92.00
Galveston County TX,48167,05/16,96.00,497.00,1625.00,0.00,24.00,92.00
Galveston County TX,48167,05/17,96.00,497.00,1625.00,0.00,24.00,92.00
Galveston County TX,48167,05/18,96.00,497.00,1625.00,0.00,24.00,92.00
Galveston County TX,48167,05/19,96.00,497.00,1625.00,0.00,24.00,92.00
Galveston County TX,48167,05/20,96.00,497.00,1625.00,0.00,24.00,92.00
Galveston County TX,48167,05/21,96.00,497.00,1625.00,0.00,24.00,92.00
Galveston County TX,48167,05/22,96.00,497.00,1625.00,0.00,24.00,92.00
Galveston County TX,48167,05/23,96.00,497.00,1625.00,0.00,24.00,92.00
Galveston County TX,48167,05/24,96.00,497.00,1625.00,0.00,24.00,92.00
Galveston County TX,48167,05/25,96.00,497.00,1625.00,0.00,24.00,92.00
Galveston County TX,48167,05/26,96.00,497.00,1625.00,0.00,24.00,92.00
Galveston County TX,48167,05/27,96.00,497.00,1625.00,0.00,24.00,92.00
Galveston County TX,48167,05/28,96.00,497.00,1625.00,0.00,24.00,92.00
Galveston County TX,48167,05/29,96.00,497.00,1625.00,0.00,24.00,92.00
Galveston County TX,48167,05/30,96.00,497.00,1625.00,0.00,24.00,92.00
Galveston County TX,48167,05/31,96.00,497.00,1625.00,0.00,24.00,92.00
Galveston County TX,48167,06/01,96.00,497.00,1625.00,0.00,24.00,92.00
Galveston County TX,48167,06/02,96.00,497.00,1625.00,0.00,24.00,92.00
Galveston County TX,48167,06/03,96.00,497.00,1625.00,0.00,24.00,92.00
Galveston County TX,48167,06/04,96.00,497.00,1625.00,0.00,24.00,92.00
Galveston County TX,48167,06/05,96.00,497.00,1625.00,0.00,24.00,92.00
Galveston County TX,48167,06/06,96.00,497.00,1625.00,0.00,24.00,92.00
Galveston County TX,48167,06/07,96.00,497.00,1625.00,0.00,24.00,92.00
Galveston County TX,48167,06/08,96.00,497.00,1625.00,0.00,24.00,92.00
Galveston County TX,48167,06/09,96.00,497.00,1625.00,0.00,24.00,92.00
Galveston County TX,48167,06/10,96.00,497.00,1625.00,0.00,24.00,92.00
Galveston County TX,48167,06/11,96.00,497.00,1625.00,0.00,24.00,92.00
Galveston County TX,48167,06/12,96.00,497.00,1625.00,0.00,24.00,92.00
Tulsa County OK,40143,02/21,0.00,0.00,0.00,0.00,0.00,0.00
Tulsa County OK,40143,02/22,0.00,0.00,0.00,0.00,0.00,0.00
Tulsa County OK,40143,02/23,0.00,0.00,0.00,0.00,0.00,0.00
Tulsa County OK,40143,02/24,0.00,0.00,0.00,0.00,0.00,0.00
Tulsa County OK,40143,02/25,0.00,0.00,0.00,0.00,0.00,0.00
Tulsa County OK,40143,02/26,0.00,0.00,0.00,0.00,0.00,0.00
Tulsa County OK,40143,02/27,0.00,0.00,0.00,0.00,0.00,0.00
Tulsa County OK,40143,02/28,0.00,0.00,0.00,0.00,0.00,0.00
Tulsa County OK,40143,02/29,0.00,0.00,0.00,0.00,0.00,0.00
Tulsa County OK,40143,03/01,0.00,0.00,1.00,0.00,0.00,0.00
Tulsa County OK,40143,03/02,0.00,0.00,1.00,0.00,0.00,0.00
Tulsa County OK,40143,03/03,0.00,0.00,2.00,0.00,0.00,0.00
Tulsa County OK,40143,03/04,0.00,0.00,2.00,0.00,0.00,0.00
Tulsa County OK,40143,03/05,0.00,0.00,3.00,0.00,0.00,0.00
Tulsa County OK,40143,03/06,0.00,1.00,4.00,0.00,0.00,0.00
Tulsa County OK,40143,03/07,0.00,1.00,4.00,0.00,0.00,0.00
Tulsa County OK,40143,03/08,0.00,2.00,5.00,0.00,0.00,0.00
Tulsa County OK,40143,03/09,0.00,2.00,8.00,0.00,0.00,0.00
Tulsa County OK,40143,03/10,0.00,3.00,10.00,0.00,0.00,0.00
Tulsa County OK,40143,03/11,0.00,4.00,13.00,0.00,0.00,0.00
Tulsa County OK,40143,03/12,0.00,6.00,18.00,0.00,0.00,0.00
Tulsa County OK,40143,03/13,0.00,8.00,24.00,0.00,0.00,0.00
Tulsa County OK,40143,03/14,0.00,10.00,29.00,0.00,0.00,0.00
Tulsa County OK,40143,03/15,1.00,14.00,40.00,0.00,0.00,1.00
Tulsa County OK,40143,03/16,1.00,18.00,50.00,0.00,0.00,1.00
Tulsa County OK,40143,03/17,1.00,22.00,63.00,0.00,0.00,2.00
Tulsa County OK,40143,03/18,1.00,27.00,79.00,0.00,0.00,3.00
Tulsa County OK,40143,03/19,1.00,32.00,100.00,0.00,0.00,3.00
Tulsa County OK,40143,03/20,1.00,38.00,138.00,0.00,0.00,4.00
Tulsa County OK,40143,03/21,1.00,47.00,174.00,0.00,0.00,4.00
Tulsa County OK,40143,03/22,1.00,58.00,213.00,0.00,1.00,6.00
Tulsa County OK,40143,03/23,1.00,69.00,240.00,0.00,1.00,7.00
Tulsa County OK,40143,03/24,1.00,83.00,285.00,0.00,1.00,8.00
Tulsa County OK,40143,03/25,1.00,96.00,350.00,0.00,2.00,10.00
Tulsa County OK,40143,03/26,1.00,109.00,411.00,0.00,2.00,15.00
Tulsa County OK,40143,03/27,1.00,126.00,476.00,0.00,3.00,18.00
Tulsa County OK,40143,03/28,1.00,141.00,559.00,0.00,3.00,22.00
Tulsa County OK,40143,03/29,1.00,158.00,650.00,0.00,4.00,27.00
Tulsa County OK,40143,03/30,1.00,173.00,740.00,0.00,5.00,38.00
Tulsa County OK,40143,03/31,1.00,189.00,850.00,0.00,6.00,39.00
Tulsa County OK,40143,04/01,2.00,208.00,949.00,0.00,7.00,42.00
Tulsa County OK,40143,04/02,2.00,225.00,1062.00,0.00,8.00,46.00
Tulsa County OK,40143,04/03,2.00,241.00,1148.00,0.00,9.00,49.00
Tulsa County OK,40143,04/04,2.00,263.00,1236.00,0.00,10.00,55.00
Tulsa County OK,40143,04/05,2.00,284.00,1338.00,0.00,12.00,63.00
Tulsa County OK,40143,04/06,2.00,304.00,1442.00,0.00,14.00,70.00
Tulsa County OK,40143,04/07,2.00,322.00,1575.00,0.00,15.00,84.00
Tulsa County OK,40143,04/08,2.00,338.00,1675.00,0.00,16.00,92.00
Tulsa County OK,40143,04/09,2.00,362.00,1796.00,0.00,18.00,99.00
Tulsa County OK,40143,04/10,2.00,388.00,1914.00,0.00,19.00,101.00
Tulsa County OK,40143,04/11,2.00,408.00,2020.00,0.00,21.00,107.00
Tulsa County OK,40143,04/12,2.00,431.00,2112.00,0.00,22.00,113.00
Tulsa County OK,40143,04/13,2.00,457.00,2215.00,0.00,23.00,120.00
Tulsa County OK,40143,04/14,2.00,490.00,2318.00,0.00,24.00,130.00
Tulsa County OK,40143,04/15,3.00,519.00,2427.00,0.00,26.00,139.00
Tulsa County OK,40143,04/16,3.00,546.00,2547.00,0.00,27.00,145.00
Tulsa County OK,40143,04/17,3.00,564.00,2711.00,0.00,28.00,150.00
Tulsa County OK,40143,04/18,3.00,589.00,2897.00,0.00,29.00,155.00
Tulsa County OK,40143,04/19,3.00,606.00,3082.00,0.00,31.00,162.00
Tulsa County OK,40143,04/20,3.00,623.00,3249.00,0.00,32.00,173.00
Tulsa County OK,40143,04/21,3.00,638.00,3445.00,0.00,33.00,177.00
Tulsa County OK,40143,04/22,3.00,652.00,3609.00,0.00,34.00,185.00
Tulsa County OK,40143,04/23,3.00,664.00,3813.00,0.00,36.00,190.00
Tulsa County OK,40143,04/24,3.00,681.00,4031.00,0.00,38.00,202.00
Tulsa County OK,40143,04/25,3.00,693.00,4217.00,0.00,38.00,212.00
Tulsa County OK,40143,04/26,3.00,704.00,4423.00,0.00,39.00,221.00
Tulsa County OK,40143,04/27,3.00,717.00,4627.00,0.00,40.00,229.00
Tulsa County OK,40143,04/28,3.00,729.00,4810.00,0.00,41.00,235.00
