county,FIPS,date,case_2.5,case_50,case_97.5,death_2.5,death_50,death_97.5
Johnson County KS,20091,05/16,85.00,638.00,3665.00,0.00,32.00,182.00
Johnson County KS,20091,05/17,85.00,638.00,3665.00,0.00,32.00,182.00
Johnson County KS,20091,05/18,85.00,638.00,3665.00,0.00,32.00,182.00
Johnson County KS,20091,05/19,85.00,638.00,3665.00,0.00,32.00,182.00
Johnson County KS,20091,05/20,85.00,638.00,3665.00,0.00,32.00,182.00
Johnson County KS,20091,05/21,85.00,638.00,3665.00,0.00,32.00,182.00
Johnson County KS,20091,05/22,85.00,638.00,3665.00,0.00,32.00,182.00
Johnson County KS,20091,05/23,85.00,638.00,3665.00,0.00,32.00,182.00
Johnson County KS,20091,05/24,85.00,638.00,3665.00,0.00,32.00,182.00
Johnson County KS,20091,05/25,85.00,638.00,3665.00,0.00,32.00,182.00
Johnson County KS,20091,05/26,85.00,638.00,3665.00,0.00,32.00,182.00
Johnson County KS,20091,05/27,85.00,638.00,3665.00,0.00,32.00,182.00
Johnson County KS,20091,05/28,85.00,638.00,3665.00,0.00,32.00,182.00
Johnson County KS,20091,05/29,85.00,638.00,3665.00,0.00,32.00,182.00
Johnson County KS,20091,05/30,85.00,638.00,3665.00,0.00,32.00,182.00
Johnson County KS,20091,05/31,85.00,638.00,3665.00,0.00,32.00,182.00
Johnson County KS,20091,06/01,85.00,638.00,3665.00,0.00,32.00,182.00
Johnson County KS,20091,06/02,85.00,638.00,3665.00,0.00,32.00,182.00
Johnson County KS,20091,06/03,85.00,638.00,3665.00,0.00,32.00,182.00
Johnson County KS,20091,06/04,85.00,638.00,3665.00,0.00,32.00,182.00
Johnson County KS,20091,06/05,85.00,638.00,3665.00,0.00,32.00,182.00
Johnson County KS,20091,06/06,85.00,638.00,3665.00,0.00,32.00,182.00
Johnson County KS,20091,06/07,85.00,638.00,3665.00,0.00,32.00,182.00
Johnson County KS,20091,06/08,85.00,638.00,3665.00,0.00,32.00,182.00
Johnson County KS,20091,06/09,85.00,638.00,3665.00,0.00,32.00,182.00
Johnson County KS,20091,06/10,85.00,638.00,3665.00,0.00,32.00,182.00
Johnson County KS,20091,06/11,85.00,638.00,3665.00,0.00,32.00,182.00
Johnson County KS,20091,06/12,85.00,638.00,3665.00,0.00,32.00,182.00
Blaine County ID,16013,02/21,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,02/22,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,02/23,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,02/24,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,02/25,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,02/26,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,02/27,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,02/28,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,02/29,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,03/01,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,03/02,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,03/03,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,03/04,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,03/05,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,03/06,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,03/07,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,03/08,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,03/09,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,03/10,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,03/11,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,03/12,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,03/13,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,03/14,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,03/15,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,03/16,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,03/17,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,03/18,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,03/19,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,03/20,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,03/21,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,03/22,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,03/23,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,03/24,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,03/25,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,03/26,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,03/27,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,03/28,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,03/29,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,03/30,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,03/31,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,04/01,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,04/02,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,04/03,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,04/04,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,04/05,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,04/06,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,04/07,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,04/08,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,04/09,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,04/10,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,04/11,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,04/12,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,04/13,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,04/14,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,04/15,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,04/16,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,04/17,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,04/18,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,04/19,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,04/20,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,04/21,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,04/22,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,04/23,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,04/24,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,04/25,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,04/26,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,04/27,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,04/28,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,04/29,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,04/30,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,05/01,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,05/02,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,05/03,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,05/04,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,05/05,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,05/06,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,05/07,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,05/08,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,05/09,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,05/10,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,05/11,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,05/12,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,05/13,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,05/14,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,05/15,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,05/16,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,05/17,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,05/18,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,05/19,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,05/20,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,05/21,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,05/22,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,05/23,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,05/24,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,05/25,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,05/26,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,05/27,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,05/28,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,05/29,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,05/30,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,05/31,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,06/01,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,06/02,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,06/03,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,06/04,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,06/05,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,06/06,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,06/07,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,06/08,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,06/09,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,06/10,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,06/11,0.00,0.00,0.00,0.00,0.00,0.00
Blaine County ID,16013,06/12,0.00,0.00,0.00,0.00,0.00,0.00
Carroll County MD,24013,02/21,0.00,0.00,0.00,0.00,0.00,0.00
Carroll County MD,24013,02/22,0.00,0.00,0.00,0.00,0.00,0.00
Carroll County MD,24013,02/23,0.00,0.00,0.00,0.00,0.00,0.00
Carroll County MD,24013,02/24,0.00,0.00,0.00,0.00,0.00,0.00
Carroll County MD,24013,02/25,0.00,0.00,0.00,0.00,0.00,0.00
Carroll County MD,24013,02/26,0.00,0.00,0.00,0.00,0.00,0.00
Carroll County MD,24013,02/27,0.00,0.00,0.00,0.00,0.00,0.00
Carroll County MD,24013,02/28,0.00,0.00,0.00,0.00,0.00,0.00
Carroll County MD,24013,02/29,0.00,0.00,0.00,0.00,0.00,0.00
Carroll County MD,24013,03/01,0.00,0.00,0.00,0.00,0.00,0.00
Carroll County MD,24013,03/02,0.00,0.00,0.00,0.00,0.00,0.00
Carroll County MD,24013,03/03,0.00,0.00,0.00,0.00,0.00,0.00
Carroll County MD,24013,03/04,0.00,0.00,0.00,0.00,0.00,0.00
Carroll County MD,24013,03/05,0.00,0.00,0.00,0.00,0.00,0.00
Carroll County MD,24013,03/06,0.00,0.00,0.00,0.00,0.00,0.00
Carroll County MD,24013,03/07,0.00,0.00,0.00,0.00,0.00,0.00
Carroll County MD,24013,03/08,0.00,0.00,0.00,0.00,0.00,0.00
Carroll County MD,24013,03/09,0.00,0.00,0.00,0.00,0.00,0.00
Carroll County MD,24013,03/10,0.00,0.00,0.00,0.00,0.00,0.00
Carroll County MD,24013,03/11,0.00,0.00,0.00,0.00,0.00,0.00
Carroll County MD,24013,03/12,0.00,0.00,0.00,0.00,0.00,0.00
Carroll County MD,24013,03/13,0.00,0.00,1.00,0.00,0.00,0.00
Carroll County MD,24013,03/14,0.00,0.00,1.00,0.00,0.00,0.00
Carroll County MD,24013,03/15,0.00,0.00,1.00,0.00,0.00,0.00
Carroll County MD,24013,03/16,0.00,0.00,2.00,0.00,0.00,0.00
Carroll County MD,24013,03/17,0.00,0.00,2.00,0.00,0.00,0.00
Carroll County MD,24013,03/18,0.00,0.00,2.00,0.00,0.00,0.00
Carroll County MD,24013,03/19,0.00,0.00,3.00,0.00,0.00,0.00
Carroll County MD,24013,03/20,0.00,0.00,4.00,0.00,0.00,0.00
Carroll County MD,24013,03/21,0.00,0.00,4.00,0.00,0.00,0.00
Carroll County MD,24013,03/22,0.00,0.00,5.00,0.00,0.00,0.00
Carroll County MD,24013,03/23,0.00,0.00,6.00,0.00,0.00,0.00
Carroll County MD,24013,03/24,0.00,0.00,8.00,0.00,0.00,0.00
Carroll County MD,24013,03/25,0.00,0.00,8.00,0.00,0.00,0.00
Carroll County MD,24013,03/26,0.00,0.00,10.00,0.00,0.00,0.00
Carroll County MD,24013,03/27,0.00,0.00,11.00,0.00,0.00,0.00
Carroll County MD,24013,03/28,0.00,0.00,12.00,0.00,0.00,0.00
Carroll County MD,24013,03/29,0.00,0.00,13.00,0.00,0.00,0.00
Carroll County MD,24013,03/30,0.00,0.00,16.00,0.00,0.00,0.00
Carroll County MD,24013,03/31,0.00,0.00,19.00,0.00,0.00,0.00
Carroll County MD,24013,04/01,0.00,0.00,23.00,0.00,0.00,0.00
Carroll County MD,24013,04/02,0.00,0.00,28.00,0.00,0.00,0.00
Carroll County MD,24013,04/03,0.00,0.00,31.00,0.00,0.00,0.00
Carroll County MD,24013,04/04,0.00,0.00,34.00,0.00,0.00,0.00
Carroll County MD,24013,04/05,0.00,0.00,39.00,0.00,0.00,0.00
Carroll County MD,24013,04/06,0.00,0.00,44.00,0.00,0.00,0.00
Carroll County MD,24013,04/07,0.00,0.00,50.00,0.00,0.00,1.00
Carroll County MD,24013,04/08,0.00,0.00,56.00,0.00,0.00,1.00
Carroll County MD,24013,04/09,0.00,0.00,64.00,0.00,0.00,1.00
Carroll County MD,24013,04/10,0.00,0.00,68.00,0.00,0.00,2.00
Carroll County MD,24013,04/11,0.00,0.00,73.00,0.00,0.00,2.00
Carroll County MD,24013,04/12,0.00,0.00,78.00,0.00,0.00,2.00
Carroll County MD,24013,04/13,0.00,0.00,87.00,0.00,0.00,2.00
Carroll County MD,24013,04/14,0.00,0.00,94.00,0.00,0.00,2.00
Carroll County MD,24013,04/15,0.00,0.00,97.00,0.00,0.00,2.00
Carroll County MD,24013,04/16,0.00,0.00,108.00,0.00,0.00,2.00
Carroll County MD,24013,04/17,0.00,0.00,111.00,0.00,0.00,2.00
Carroll County MD,24013,04/18,0.00,0.00,117.00,0.00,0.00,2.00
Carroll County MD,24013,04/19,0.00,0.00,122.00,0.00,0.00,3.00
Carroll County MD,24013,04/20,0.00,0.00,126.00,0.00,0.00,3.00
Carroll County MD,24013,04/21,0.00,0.00,130.00,0.00,0.00,3.00
Carroll County MD,24013,04/22,0.00,0.00,136.00,0.00,0.00,3.00
Carroll County MD,24013,04/23,0.00,0.00,139.00,0.00,0.00,3.00
Carroll County MD,24013,04/24,0.00,0.00,148.00,0.00,0.00,3.00
Carroll County MD,24013,04/25,0.00,0.00,153.00,0.00,0.00,3.00
Carroll County MD,24013,04/26,0.00,0.00,159.00,0.00,0.00,3.00
Carroll County MD,24013,04/27,0.00,0.00,165.00,0.00,0.00,3.00
Carroll County MD,24013,04/28,0.00,0.00,166.00,0.00,0.00,3.00
Carroll County MD,24013,04/29,0.00,0.00,170.00,0.00,0.00,4.00
Carroll County MD,24013,04/30,0.00,0.00,170.00,0.00,0.00,4.00
Carroll County MD,24013,05/01,0.00,0.00,173.00,0.00,0.00,4.00
Carroll County MD,24013,05/02,0.00,0.00,175.00,0.00,0.00,4.00
Carroll County MD,24013,05/03,0.00,0.00,177.00,0.00,0.00,4.00
Carroll County MD,24013,05/04,0.00,0.00,177.00,0.00,0.00,4.00
Carroll County MD,24013,05/05,0.00,0.00,177.00,0.00,0.00,4.00
Carroll County MD,24013,05/06,0.00,0.00,177.00,0.00,0.00,4.00
Carroll County MD,24013,05/07,0.00,0.00,177.00,0.00,0.00,4.00
Carroll County MD,24013,05/08,0.00,0.00,177.00,0.00,0.00,4.00
Carroll County MD,24013,05/09,0.00,0.00,177.00,0.00,0.00,4.00
Carroll County MD,24013,05/10,0.00,0.00,177.00,0.00,0.00,4.00
Carroll County MD,24013,05/11,0.00,0.00,177.00,0.00,0.00,4.00
Carroll County MD,24013,05/12,0.00,0.00,177.00,0.00,0.00,4.00
Carroll County MD,24013,05/13,0.00,0.00,177.00,0.00,0.00,4.00
Carroll County MD,24013,05/14,0.00,0.00,177.00,0.00,0.00,4.00
Carroll County MD,24013,05/15,0.00,0.00,177.00,0.00,0.00,4.00
Carroll County MD,24013,05/16,0.00,0.00,177.00,0.00,0.00,4.00
Carroll County MD,24013,05/17,0.00,0.00,177.00,0.00,0.00,4.00
Carroll County MD,24013,05/18,0.00,0.00,177.00,0.00,0.00,4.00
Carroll County MD,24013,05/19,0.00,0.00,177.00,0.00,0.00,4.00
Carroll County MD,24013,05/20,0.00,0.00,177.00,0.00,0.00,4.00
Carroll County MD,24013,05/21,0.00,0.00,177.00,0.00,0.00,4.00
Carroll County MD,24013,05/22,0.00,0.00,177.00,0.00,0.00,4.00
Carroll County MD,24013,05/23,0.00,0.00,177.00,0.00,0.00,4.00
Carroll County MD,24013,05/24,0.00,0.00,177.00,0.00,0.00,4.00
Carroll County MD,24013,05/25,0.00,0.00,177.00,0.00,0.00,4.00
Carroll County MD,24013,05/26,0.00,0.00,177.00,0.00,0.00,4.00
Carroll County MD,24013,05/27,0.00,0.00,177.00,0.00,0.00,4.00
Carroll County MD,24013,05/28,0.00,0.00,177.00,0.00,0.00,4.00
Carroll County MD,24013,05/29,0.00,0.00,177.00,0.00,0.00,4.00
Carroll County MD,24013,05/30,0.00,0.00,177.00,0.00,0.00,4.00
Carroll County MD,24013,05/31,0.00,0.00,177.00,0.00,0.00,4.00
Carroll County MD,24013,06/01,0.00,0.00,177.00,0.00,0.00,4.00
Carroll County MD,24013,06/02,0.00,0.00,177.00,0.00,0.00,4.00
Carroll County MD,24013,06/03,0.00,0.00,177.00,0.00,0.00,4.00
Carroll County MD,24013,06/04,0.00,0.00,177.00,0.00,0.00,4.00
Carroll County MD,24013,06/05,0.00,0.00,177.00,0.00,0.00,4.00
Carroll County MD,24013,06/06,0.00,0.00,177.00,0.00,0.00,4.00
Carroll County MD,24013,06/07,0.00,0.00,177.00,0.00,0.00,4.00
Carroll County MD,24013,06/08,0.00,0.00,177.00,0.00,0.00,4.00
Carroll County MD,24013,06/09,0.00,0.00,177.00,0.00,0.00,4.00
Carroll County MD,24013,06/10,0.00,0.00,177.00,0.00,0.00,4.00
Carroll County MD,24013,06/11,0.00,0.00,177.00,0.00,0.00,4.00
Carroll County MD,24013,06/12,0.00,0.00,177.00,0.00,0.00,4.00
Lorain County OH,39093,02/21,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,02/22,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,02/23,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,02/24,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,02/25,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,02/26,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,02/27,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,02/28,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,02/29,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,03/01,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,03/02,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,03/03,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,03/04,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,03/05,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,03/06,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,03/07,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,03/08,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,03/09,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,03/10,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,03/11,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,03/12,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,03/13,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,03/14,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,03/15,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,03/16,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,03/17,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,03/18,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,03/19,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,03/20,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,03/21,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,03/22,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,03/23,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,03/24,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,03/25,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,03/26,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,03/27,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,03/28,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,03/29,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,03/30,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,03/31,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,04/01,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,04/02,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,04/03,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,04/04,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,04/05,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,04/06,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,04/07,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,04/08,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,04/09,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,04/10,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,04/11,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,04/12,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,04/13,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,04/14,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,04/15,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,04/16,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,04/17,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,04/18,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,04/19,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,04/20,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,04/21,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,04/22,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,04/23,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,04/24,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,04/25,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,04/26,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,04/27,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,04/28,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,04/29,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,04/30,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,05/01,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,05/02,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,05/03,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,05/04,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,05/05,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,05/06,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,05/07,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,05/08,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,05/09,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,05/10,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,05/11,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,05/12,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,05/13,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,05/14,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,05/15,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,05/16,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,05/17,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,05/18,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,05/19,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,05/20,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,05/21,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,05/22,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,05/23,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,05/24,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,05/25,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,05/26,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,05/27,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,05/28,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,05/29,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,05/30,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,05/31,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,06/01,0.00,0.00,0.00,0.00,0.00,0.00
Lorain County OH,39093,06/02,0.00,0.00,0.00,0.00,0.00,0.00
